MachineID,Date,Failure,RepairType,DowntimeHours
34,2025-01-19,Y,Major,6.06
14,2025-01-11,Y,Minor,13.25
30,01/18/2025,Y,Major,8.95
57,01/28/2025,N,Major,2.81
9,2025-02-22,N,Minor,1.42
22,2025-01-14,N,Major,1.48
22,02/15/2025,Y,Major,13.23
26,2025-01-18,Y,Minor,8.84
90,2025-02-01,N,Major,1.02
68,02/07/2025,N,Minor,3.29
93,01/03/2025,Y,Major,2.31
90,2025-01-26,N,Minor,0.16
63,2025-01-01,N,Major,4.83
10,2025-01-16,Y,Major,0.02
72,2025-01-04,N,Minor,0.96
67,2025-02-23,N,Major,0.78
52,2025-04-14,N,Minor,6.96
68,01/17/2025,N,Major,27.42
84,2025-01-21,Y,Major,13.55
13,01/08/2025,Y,Minor,1.99
33,01/02/2025,Y,Major,3.05
94,2025-02-21,Y,Major,3.25
90,02/18/2025,Y,Major,0.72
5,2025-03-05,Y,Minor,11.2
10,01/20/2025,Y,Major,0.42
83,2025-01-06,Y,Minor,0.52
96,2025-03-15,Y,Major,18.48
49,01/03/2025,Y,Minor,0.87
92,2025-01-16,N,Major,9.75
78,2025-02-14,Y,,0.35
76,2025-01-02,N,Major,1.32
34,01/17/2025,Y,Major,5.04
63,2025-01-24,Y,Major,0.36
9,2025-02-08,Y,Minor,3.03
88,2025-02-04,Y,Minor,1.16
98,2025-01-22,N,Minor,2.26
59,2025-02-16,N,Major,8.6
76,2025-01-18,N,Major,6.49
10,01/22/2025,N,Major,9.37
27,01/08/2025,N,Minor,3.61
99,2025-01-06,Y,Minor,3.81
84,01/29/2025,Y,Major,4.99
98,2025-01-08,Y,,8.07
29,2025-01-12,Y,Major,0.19
3,03/16/2025,Y,Minor,18.15
59,2025-02-18,Y,Major,1.78
39,02/06/2025,Y,Minor,2.7
78,01/14/2025,N,Minor,18.36
90,2025-02-16,Y,Minor,0.08
24,2025-04-29,N,Major,8.18
77,2025-01-11,Y,Major,4.36
60,2025-01-29,Y,Minor,2.55
43,2025-01-08,N,Major,0.83
43,2025-01-04,Y,,2.88
31,2025-02-21,Y,Minor,3.08
10,05/13/2025,Y,Minor,6.88
36,2025-01-01,Y,Minor,9.38
84,02/17/2025,N,Minor,8.16
50,02/26/2025,N,Minor,1.68
28,01/07/2025,N,,2.43
98,03/05/2025,N,Minor,1.77
100,01/15/2025,Y,Minor,6.29
80,2025-01-13,N,Major,2.97
26,2025-03-05,N,Major,4.76
18,2025-01-17,Y,Minor,5.08
61,2025-01-15,Y,Major,1.63
65,01/25/2025,N,Minor,15.46
18,01/08/2025,Y,Minor,1.47
60,01/08/2025,Y,Major,3.1
60,2025-02-10,N,Major,0.14
3,2025-02-08,Y,Minor,3.37
51,2025-01-01,N,Minor,2.41
14,2025-01-03,N,Major,7.73
68,2025-03-03,Y,Minor,0.4
66,2025-02-02,Y,,4.3
67,2025-01-18,N,Major,0.51
94,2025-01-22,N,Minor,0.26
89,2025-01-24,N,Major,0.21
39,2025-01-23,Y,Minor,0.97
40,2025-01-19,Y,Minor,5.95
53,2025-03-09,Y,Minor,6.77
84,2025-01-18,Y,Major,6.54
57,2025-03-26,Y,Minor,1.17
1,2025-01-14,N,Minor,3.94
9,2025-02-05,Y,Major,9.63
49,02/21/2025,N,Major,0.22
97,03/23/2025,Y,Major,3.56
16,01/02/2025,N,Major,12.74
77,01/23/2025,Y,Minor,0.2
64,2025-01-06,Y,Minor,11.49
17,2025-01-08,Y,Major,2.35
84,2025-01-05,N,Major,9.63
39,2025-02-01,N,Major,1.33
70,01/18/2025,N,Major,1.62
22,2025-04-01,Y,Major,4.49
68,2025-01-09,N,Minor,3.62
31,2025-01-13,N,Major,5.56
22,2025-01-12,Y,Minor,1.28
94,2025-01-25,Y,Minor,3.15
48,2025-01-03,N,Minor,12.22
29,2025-01-01,Y,,3.95
7,05/29/2025,Y,Minor,3.83
58,2025-03-02,Y,Minor,3.28
68,2025-03-01,Y,Minor,9.8
65,2025-01-09,N,Minor,13.65
67,01/13/2025,N,Major,4.43
69,2025-03-09,N,Major,2.3
92,01/15/2025,Y,Minor,1.52
97,2025-01-12,N,,6.53
57,01/07/2025,Y,Major,0.13
30,2025-01-16,N,Minor,0.69
56,2025-01-01,N,,4.93
52,02/08/2025,Y,Major,1.23
79,2025-01-01,N,Major,0.81
28,2025-01-01,Y,Major,0.54
12,01/08/2025,N,Minor,3.58
47,2025-02-21,N,Minor,6.85
27,2025-03-30,Y,Minor,1.44
57,2025-01-08,Y,Major,1.97
88,01/09/2025,Y,Minor,18.13
61,2025-02-17,Y,Minor,3.26
16,01/22/2025,N,Minor,2.57
37,2025-01-15,Y,Minor,4.83
14,2025-01-14,N,Major,1.09
54,2025-02-23,N,Major,0.16
35,2025-01-10,Y,Minor,1.43
66,2025-01-01,Y,Major,0.14
64,01/06/2025,Y,Major,14.15
70,01/28/2025,Y,Major,11.34
8,02/18/2025,Y,Major,5.42
71,01/11/2025,N,Major,5.61
59,2025-04-17,Y,Major,20.72
97,01/17/2025,Y,Major,1.23
83,2025-01-27,Y,Major,0.86
73,2025-01-04,Y,Minor,4.0
45,01/01/2025,Y,Major,3.92
11,01/03/2025,Y,Minor,1.22
27,2025-01-01,N,Minor,0.94
58,01/04/2025,Y,Minor,2.39
55,2025-01-28,Y,Minor,2.42
68,2025-01-15,Y,Minor,3.98
50,2025-01-16,N,Major,5.68
7,01/22/2025,N,Minor,1.64
87,2025-02-11,Y,Major,7.08
37,2025-02-18,N,Major,12.29
66,2025-01-03,N,Minor,2.27
43,2025-06-18,Y,Major,1.08
23,2025-02-01,N,Minor,6.34
92,2025-01-12,N,Minor,2.0
22,2025-01-01,Y,Minor,4.89
91,01/13/2025,N,Minor,4.69
23,01/06/2025,N,Major,3.28
11,2025-01-21,N,Minor,5.26
30,2025-01-30,N,Minor,1.2
51,2025-01-07,Y,Major,0.8
39,2025-01-11,N,Major,3.19
20,07/17/2025,N,,5.6
85,01/21/2025,N,Major,1.87
26,2025-01-07,Y,Major,0.32
29,2025-03-11,Y,Minor,19.79
98,2025-06-14,N,Minor,0.28
81,01/19/2025,Y,Major,1.49
78,2025-02-11,N,Minor,4.07
100,01/27/2025,Y,Major,1.55
56,2025-01-26,N,Minor,11.72
84,01/09/2025,Y,Major,18.65
29,01/04/2025,Y,Minor,1.13
71,2025-01-26,Y,Major,3.85
48,2025-01-16,Y,Minor,4.82
81,2025-02-25,N,Minor,2.24
54,2025-02-28,N,Major,5.4
26,01/10/2025,Y,Minor,2.01
18,2025-01-03,Y,Major,3.32
46,2025-01-19,N,Major,7.34
52,02/25/2025,Y,Minor,3.42
3,01/07/2025,N,Minor,0.85
57,2025-01-17,Y,Major,1.31
54,01/05/2025,N,Minor,14.26
97,02/13/2025,Y,Minor,3.34
9,2025-01-11,Y,Major,2.53
60,01/05/2025,N,Minor,1.2
14,2025-01-03,Y,Major,6.37
73,01/19/2025,N,Minor,1.1
37,2025-01-03,N,Major,1.62
96,2025-01-28,N,Major,0.51
83,01/01/2025,N,Minor,18.01
86,2025-01-22,N,Major,10.22
59,2025-05-06,N,,0.17
37,2025-02-05,Y,Major,0.39
58,2025-01-04,Y,Major,1.74
9,03/02/2025,Y,Minor,0.05
96,2025-01-18,Y,Minor,3.78
78,2025-01-27,Y,Minor,3.52
8,2025-01-06,N,Major,3.96
47,2025-01-09,Y,Major,2.46
43,04/22/2025,N,Minor,12.31
47,2025-01-13,Y,Major,4.08
42,2025-02-15,N,Minor,13.62
4,01/11/2025,Y,Major,4.13
76,2025-01-24,Y,Minor,6.22
99,02/01/2025,N,Major,0.21
3,2025-01-26,Y,Major,8.35
76,02/15/2025,N,Major,3.98
40,2025-01-18,Y,Minor,6.04
79,2025-02-07,Y,Minor,7.49
35,2025-02-05,N,,8.7
35,2025-01-11,N,Major,3.04
32,2025-02-28,Y,Major,4.42
98,01/15/2025,N,Major,8.21
61,2025-02-07,Y,Minor,5.0
2,2025-01-28,Y,Minor,8.73
26,02/15/2025,N,Major,8.08
49,2025-01-03,Y,Minor,2.68
32,2025-01-02,Y,Minor,0.8
98,01/16/2025,Y,Minor,2.54
86,01/20/2025,Y,Minor,7.57
5,2025-01-27,Y,Major,0.67
25,03/17/2025,N,Major,5.02
95,2025-01-13,Y,Major,6.55
8,01/05/2025,Y,Major,6.32
46,01/24/2025,Y,Major,22.1
56,2025-01-20,N,Minor,4.91
22,02/11/2025,Y,Major,7.25
14,2025-01-01,N,Major,14.15
10,2025-01-18,N,Minor,1.11
56,01/30/2025,Y,Major,8.08
96,2025-02-07,N,Minor,2.29
8,2025-01-05,Y,Minor,0.64
39,01/17/2025,N,Major,1.07
99,2025-01-11,N,Minor,8.89
9,2025-02-26,Y,Minor,1.99
35,2025-01-02,Y,Major,1.72
2,2025-03-10,N,,1.63
55,02/03/2025,N,Major,0.83
78,01/17/2025,Y,Minor,2.21
2,2025-01-11,Y,Minor,12.62
63,01/13/2025,N,,8.9
15,03/18/2025,N,Major,0.27
34,2025-01-06,Y,Minor,6.4
98,2025-02-04,Y,,1.21
18,2025-01-01,N,Minor,7.92
60,2025-05-25,Y,Major,3.59
50,02/11/2025,Y,Major,10.67
90,01/15/2025,N,Major,2.61
80,2025-02-09,Y,Minor,4.17
26,2025-02-19,N,Major,0.82
56,2025-03-05,Y,Minor,3.66
26,2025-01-11,N,Major,22.37
31,2025-01-11,Y,Major,2.06
22,2025-01-05,N,Major,1.66
13,02/06/2025,N,Major,0.77
78,01/05/2025,N,Minor,1.83
33,2025-01-08,N,Minor,5.17
4,2025-01-16,Y,Minor,0.06
2,2025-01-16,Y,Major,1.91
32,2025-02-08,N,,1.84
76,2025-01-01,N,Minor,0.55
58,2025-01-08,Y,Minor,1.4
15,2025-01-10,Y,Major,3.56
58,2025-01-03,Y,Minor,4.27
27,2025-01-05,Y,Minor,11.08
4,2025-01-28,N,,0.76
93,2025-01-24,Y,Major,4.77
42,2025-01-23,Y,Minor,17.72
82,01/04/2025,Y,Major,4.27
27,2025-01-09,Y,Minor,15.12
59,2025-01-04,Y,Major,4.65
65,2025-02-14,Y,Minor,2.01
50,02/18/2025,Y,Minor,7.52
64,2025-03-25,N,Minor,6.97
51,2025-01-10,Y,Major,3.0
94,2025-03-20,Y,Minor,4.13
68,01/22/2025,Y,Minor,12.15
70,2025-01-19,Y,Major,2.24
21,2025-03-12,Y,Minor,12.46
88,01/02/2025,N,Minor,11.09
8,2025-01-19,N,Major,6.36
77,2025-02-25,Y,Major,3.39
68,2025-01-25,Y,Major,2.84
86,2025-01-02,N,Minor,3.95
63,2025-01-07,N,Major,0.85
42,2025-01-28,N,Minor,0.21
27,2025-01-15,N,Minor,7.79
18,2025-01-23,Y,Minor,2.45
36,01/21/2025,Y,Minor,1.14
37,03/13/2025,Y,Major,2.0
86,2025-02-08,N,Minor,0.49
7,2025-02-14,Y,Major,33.97
64,2025-01-29,N,Major,5.65
10,01/21/2025,N,Major,9.66
7,2025-01-19,N,Minor,1.8
85,2025-03-23,Y,,1.07
2,01/04/2025,Y,Major,10.6
32,01/07/2025,Y,Major,3.65
46,2025-01-10,Y,Minor,2.26
6,2025-02-20,Y,Major,2.62
9,02/03/2025,Y,Major,0.8
74,2025-01-25,Y,Minor,0.41
5,2025-01-01,N,Minor,8.95
45,01/28/2025,Y,Minor,4.23
60,2025-01-02,Y,Major,2.0
95,2025-01-25,N,Major,6.37
11,02/17/2025,Y,,11.11
18,01/18/2025,N,Minor,3.22
66,01/03/2025,Y,Minor,7.31
65,03/21/2025,N,Minor,3.96
31,2025-01-06,N,Minor,1.9
67,2025-01-27,N,Minor,6.39
89,2025-02-15,N,Minor,4.38
28,2025-01-19,Y,Minor,1.38
48,2025-01-16,N,Major,3.29
87,2025-01-03,Y,Major,5.23
16,02/09/2025,Y,Minor,3.02
1,2025-02-13,Y,Major,5.67
67,2025-02-02,N,Minor,12.29
73,2025-01-06,N,Minor,10.01
39,2025-01-05,Y,Major,2.12
22,2025-01-09,Y,Major,25.16
30,2025-03-08,Y,Minor,0.13
82,2025-01-16,Y,Major,6.44
64,2025-02-25,N,Major,4.14
17,2025-01-17,Y,Minor,0.92
92,2025-01-29,N,Minor,3.32
36,2025-05-21,Y,Major,1.35
56,03/04/2025,Y,Minor,3.31
37,2025-01-05,Y,Major,7.77
59,2025-01-14,N,Minor,1.41
1,2025-03-06,N,Major,18.1
94,2025-01-17,Y,Minor,0.3
8,2025-01-20,N,Minor,5.38
23,01/06/2025,N,,0.13
49,2025-01-05,Y,Major,3.7
53,2025-03-01,Y,Minor,11.78
56,03/21/2025,N,Minor,4.78
5,2025-03-23,Y,Minor,31.1
1,2025-02-08,N,Major,4.03
13,2025-01-07,Y,,4.57
11,2025-01-31,N,Minor,1.93
22,2025-01-01,Y,Major,3.29
52,2025-02-19,N,Major,11.98
68,02/28/2025,N,Major,0.26
16,2025-01-04,N,Minor,3.28
7,2025-02-06,Y,Major,5.36
51,01/04/2025,Y,Major,36.94
19,01/12/2025,N,Major,10.37
30,2025-03-08,Y,Minor,3.06
9,2025-01-06,Y,Minor,3.13
90,2025-03-06,Y,Major,1.79
93,2025-01-16,Y,Minor,18.19
78,2025-01-20,Y,Minor,19.88
30,2025-02-02,N,Major,3.14
63,03/10/2025,Y,,2.09
88,01/30/2025,N,Minor,1.34
49,2025-02-04,Y,Major,1.52
26,2025-03-05,Y,Major,3.1
81,01/01/2025,Y,Minor,4.53
40,2025-01-08,N,,1.65
84,2025-01-19,Y,Minor,0.11
83,01/07/2025,Y,Minor,11.22
18,2025-04-09,N,Major,4.56
94,01/12/2025,Y,Major,5.5
80,2025-01-06,Y,Minor,2.52
39,01/15/2025,N,Minor,5.88
39,01/21/2025,Y,Minor,19.65
25,01/11/2025,N,Major,1.84
32,2025-02-16,Y,Major,0.65
61,2025-01-09,N,Minor,15.42
20,2025-01-17,Y,Minor,2.78
64,2025-02-02,Y,Major,8.95
65,2025-01-15,Y,Minor,3.88
2,01/07/2025,N,Major,2.9
15,2025-02-04,Y,Minor,3.85
93,2025-01-01,N,Major,4.99
98,2025-01-09,Y,Major,21.09
56,2025-03-10,N,Minor,5.77
62,2025-03-07,Y,,4.34
44,2025-01-06,N,Major,3.0
72,02/03/2025,N,Minor,17.78
28,2025-02-07,Y,Minor,10.34
41,2025-02-12,N,Major,16.23
5,2025-03-29,Y,Major,2.27
71,2025-01-01,Y,Minor,2.47
57,02/02/2025,N,Minor,3.09
67,2025-01-18,Y,Major,1.37
6,2025-01-17,N,Major,0.56
77,2025-01-13,Y,Minor,0.59
21,2025-02-01,Y,Major,1.96
60,02/13/2025,Y,Major,1.03
30,2025-01-08,Y,Major,1.11
40,2025-03-03,Y,Minor,9.35
96,01/10/2025,Y,Minor,0.09
97,2025-01-05,Y,Minor,2.52
44,2025-01-10,N,Minor,3.28
70,2025-01-04,N,Major,6.42
5,2025-01-14,Y,Minor,19.71
74,04/10/2025,Y,Minor,1.8
98,2025-02-08,Y,Minor,17.16
59,01/21/2025,Y,Minor,2.44
10,2025-01-06,N,Minor,1.25
31,2025-03-31,N,Minor,9.44
2,2025-03-29,Y,Major,2.64
93,2025-01-09,N,Major,5.83
13,03/24/2025,N,Minor,0.74
12,2025-03-31,N,Major,4.39
51,04/24/2025,Y,Major,9.98
85,2025-01-29,Y,Major,20.7
96,2025-01-17,Y,Minor,2.29
98,01/12/2025,Y,Major,0.26
31,03/04/2025,Y,Major,10.68
22,2025-02-23,N,Major,0.9
14,2025-01-24,N,Minor,1.26
58,2025-01-19,N,Minor,1.44
59,2025-01-15,N,Major,4.08
72,2025-01-01,N,Minor,5.16
43,2025-02-12,N,Minor,4.49
31,2025-01-12,Y,,0.67
61,06/17/2025,Y,Minor,1.19
91,01/02/2025,Y,Major,17.76
48,01/09/2025,N,Minor,1.12
98,2025-02-25,Y,Major,3.51
34,2025-02-19,Y,,2.62
81,01/07/2025,Y,Minor,5.81
59,2025-01-18,N,Minor,10.41
45,01/26/2025,N,Minor,0.68
10,2025-02-19,N,Minor,1.79
89,2025-01-01,N,Major,16.07
17,01/10/2025,Y,Minor,1.67
57,2025-06-10,Y,Major,2.36
57,2025-01-04,N,Minor,4.2
67,02/13/2025,N,Minor,5.63
49,2025-01-05,N,Major,3.4
87,2025-01-02,Y,Major,12.17
99,2025-01-04,N,Major,2.92
15,2025-01-04,Y,Minor,15.0
10,2025-01-07,N,Minor,4.75
34,01/22/2025,Y,Major,4.01
38,2025-02-04,Y,Minor,9.47
3,2025-04-11,Y,Major,1.71
5,01/03/2025,Y,Major,8.19
62,2025-02-05,N,,0.07
89,02/26/2025,N,Minor,3.03
38,01/03/2025,N,Major,5.06
26,2025-01-12,N,Minor,1.7
39,2025-02-16,N,Minor,3.79
90,2025-02-09,N,Minor,0.29
14,2025-02-09,Y,Major,10.02
25,02/03/2025,Y,,5.72
58,02/21/2025,N,,16.07
34,01/03/2025,Y,Minor,12.04
1,01/16/2025,N,Minor,7.13
35,01/16/2025,N,Minor,2.65
12,2025-03-14,Y,Major,2.56
89,01/17/2025,N,Minor,4.42
100,2025-02-02,N,Major,0.72
2,2025-01-10,N,Major,7.49
89,01/20/2025,Y,Major,0.19
52,2025-02-10,N,Major,0.44
35,2025-01-25,N,Major,20.77
18,2025-02-21,N,Major,0.05
83,01/19/2025,Y,Major,3.82
73,2025-01-25,Y,Minor,4.64
36,2025-01-15,Y,Major,7.21
17,03/12/2025,N,Minor,19.37
25,01/12/2025,Y,Major,2.31
81,01/01/2025,Y,Minor,0.53
70,2025-02-26,Y,Major,5.94
89,01/13/2025,Y,Minor,1.86
62,2025-01-02,Y,Major,0.1
88,01/25/2025,Y,Major,4.39
81,03/07/2025,N,Minor,1.36
44,2025-01-27,N,Major,1.28
82,01/14/2025,N,Major,9.59
92,02/15/2025,Y,Minor,4.49
41,2025-01-04,N,Minor,7.43
21,2025-05-01,N,Major,3.23
62,2025-03-11,N,Major,3.42
70,01/01/2025,N,Minor,0.02
31,2025-02-22,Y,Major,1.42
97,2025-01-10,Y,Minor,2.23
76,2025-02-06,Y,Minor,10.68
48,01/17/2025,N,Minor,3.25
94,2025-02-08,Y,Major,1.95
57,2025-01-20,N,Major,18.24
11,2025-01-13,Y,Minor,5.18
17,2025-01-10,Y,Minor,2.31
18,02/01/2025,Y,Major,17.82
78,01/20/2025,Y,Major,1.63
7,2025-01-10,N,Minor,1.42
80,01/19/2025,N,Major,0.82
88,2025-01-28,Y,Minor,5.67
81,2025-02-15,N,Major,3.06
12,01/08/2025,N,Minor,2.08
43,2025-01-08,Y,Major,1.33
57,01/07/2025,Y,Major,3.77
90,2025-02-27,Y,Minor,1.02
56,2025-01-08,Y,Minor,0.1
63,2025-02-17,Y,Minor,4.73
68,2025-02-13,N,Major,0.23
58,01/26/2025,Y,Major,3.09
30,2025-01-21,Y,Minor,15.08
3,2025-03-01,Y,Minor,14.37
99,2025-01-12,N,Major,1.37
21,02/07/2025,Y,,2.02
71,01/01/2025,Y,Minor,0.43
89,2025-01-31,N,Minor,7.84
63,2025-01-01,N,Major,4.27
99,01/04/2025,Y,Minor,0.84
3,02/15/2025,Y,Minor,5.11
28,02/13/2025,Y,Major,9.74
61,2025-01-14,Y,Major,1.21
21,2025-02-19,N,Minor,3.4
25,01/08/2025,N,Major,6.04
96,01/09/2025,Y,Major,1.11
16,2025-03-14,Y,Major,2.31
67,2025-01-17,Y,Major,1.06
90,2025-01-31,N,Major,6.84
57,02/10/2025,N,Minor,12.6
80,2025-01-25,N,Major,4.43
75,03/23/2025,N,Major,0.48
15,2025-02-13,Y,Minor,4.35
37,01/14/2025,Y,Minor,1.9
19,01/11/2025,N,Minor,25.29
46,2025-01-13,N,Minor,3.22
98,2025-01-10,Y,Minor,5.07
74,2025-01-05,Y,Major,1.55
65,01/28/2025,N,Minor,4.53
43,2025-02-01,N,Minor,30.91
95,2025-01-05,Y,Major,11.57
89,01/02/2025,N,Major,3.34
17,02/17/2025,Y,Major,7.53
54,2025-01-30,Y,Major,1.98
4,2025-01-25,N,Minor,4.24
79,2025-02-06,Y,Minor,6.07
34,02/09/2025,N,Minor,5.25
13,01/14/2025,Y,Major,1.87
22,2025-07-02,Y,Minor,2.77
58,2025-01-03,N,,10.63
98,2025-01-11,N,Major,7.41
12,2025-01-26,Y,Major,9.96
36,2025-01-03,Y,Minor,5.55
83,2025-01-29,N,Major,1.68
49,04/04/2025,Y,Major,2.04
87,2025-01-28,Y,Major,13.2
55,01/03/2025,N,Major,1.83
1,2025-01-17,Y,Major,12.14
12,2025-02-13,N,Major,2.56
91,01/13/2025,N,Major,5.47
72,01/31/2025,Y,Minor,0.32
1,01/02/2025,Y,,2.04
13,2025-02-11,N,Major,2.8
19,2025-02-11,N,Major,1.6
20,2025-02-26,Y,Minor,6.96
28,2025-01-18,N,Minor,0.86
56,2025-01-27,Y,Minor,4.6
53,2025-01-01,Y,Major,0.88
88,2025-01-25,Y,Major,3.84
98,2025-01-14,Y,Major,14.42
33,2025-01-20,N,,2.31
21,2025-01-16,N,,7.7
74,01/26/2025,N,Minor,0.04
30,2025-01-20,Y,Minor,1.1
17,04/27/2025,N,Minor,0.03
35,2025-01-14,Y,Minor,9.04
56,01/18/2025,N,Minor,0.5
80,01/19/2025,N,Minor,1.69
38,01/14/2025,N,Minor,9.44
66,2025-01-13,Y,,0.77
73,2025-04-17,N,Minor,3.65
88,2025-03-06,N,Minor,15.73
76,01/01/2025,Y,Major,8.37
11,2025-03-17,N,Minor,0.29
46,02/16/2025,N,Major,12.52
7,2025-01-05,Y,Major,9.02
57,2025-01-07,Y,Major,2.52
2,2025-01-26,N,Minor,0.67
20,2025-01-17,Y,Minor,4.31
6,2025-01-14,Y,Major,3.12
69,2025-01-17,N,Minor,19.1
26,2025-01-03,N,Minor,12.57
59,2025-01-20,N,Minor,1.56
91,2025-03-04,Y,Major,2.4
62,2025-02-19,N,Major,3.64
67,2025-01-14,N,Minor,19.56
27,2025-02-09,Y,Minor,3.94
35,01/14/2025,Y,Major,0.81
14,2025-01-12,Y,Major,1.28
78,2025-01-15,Y,Major,5.23
44,02/24/2025,N,Minor,19.95
9,2025-01-18,N,,2.13
97,2025-01-23,Y,Major,6.08
98,2025-01-22,Y,Minor,1.05
75,03/11/2025,N,Major,8.23
43,2025-01-18,Y,Minor,2.69
2,2025-01-07,Y,Minor,1.4
20,2025-01-07,Y,Major,0.56
86,2025-03-25,N,Major,9.36
39,2025-01-25,N,Minor,4.21
69,2025-01-17,Y,Minor,1.38
3,2025-01-15,Y,Major,14.04
32,2025-01-03,Y,Major,3.1
32,01/11/2025,Y,Minor,0.55
13,01/05/2025,N,Minor,1.24
2,2025-01-30,N,Minor,8.02
78,2025-01-13,Y,Minor,5.12
56,2025-01-20,Y,Major,1.5
76,2025-02-11,Y,Major,4.14
67,2025-02-02,Y,Major,11.5
85,2025-03-06,N,Minor,3.08
14,2025-01-26,Y,Major,0.01
15,02/23/2025,N,Minor,3.48
28,02/27/2025,Y,Minor,2.05
100,2025-01-14,Y,Major,10.73
70,2025-01-04,N,Minor,5.16
8,2025-01-05,Y,Minor,0.5
44,2025-01-19,N,Major,0.66
40,2025-02-06,N,Minor,2.29
62,2025-01-01,Y,Major,5.32
68,2025-01-01,Y,Major,2.68
66,2025-03-03,N,Major,0.82
41,2025-01-12,Y,Major,5.54
78,01/07/2025,Y,Major,13.6
68,2025-01-29,N,Minor,1.81
89,2025-01-03,N,Minor,12.88
75,01/20/2025,N,Minor,1.72
15,2025-02-11,Y,Major,7.73
28,2025-02-08,N,Minor,8.42
77,01/08/2025,Y,Major,2.96
87,02/08/2025,N,Minor,1.25
96,01/09/2025,N,Major,4.17
91,2025-01-12,Y,,15.8
8,2025-01-01,N,Minor,1.91
51,2025-01-29,Y,Major,7.4
19,2025-01-11,N,Minor,1.2
64,2025-01-03,Y,Major,1.87
53,2025-03-16,Y,Major,3.03
60,2025-01-13,Y,Major,11.48
90,2025-01-30,Y,Minor,4.16
57,01/04/2025,Y,Major,1.25
34,2025-03-04,N,Minor,2.94
97,02/02/2025,Y,Major,12.57
73,05/07/2025,N,Major,1.68
93,02/21/2025,Y,Minor,2.01
61,01/20/2025,N,Minor,1.25
7,04/12/2025,Y,Minor,6.9
38,02/03/2025,Y,,2.7
69,2025-03-14,Y,Major,7.6
69,01/16/2025,Y,Major,7.15
70,2025-01-02,N,Minor,2.07
33,01/01/2025,Y,Minor,7.63
45,01/19/2025,Y,Minor,5.71
22,2025-01-24,N,Major,2.03
76,2025-03-29,N,Minor,8.14
1,2025-01-24,N,Minor,0.01
98,2025-03-26,Y,Minor,4.77
98,2025-01-03,Y,Major,2.9
28,02/25/2025,Y,Major,1.23
37,2025-02-11,Y,Major,6.55
81,01/13/2025,N,Minor,13.07
15,2025-01-01,N,Minor,1.51
75,2025-01-08,N,Minor,5.47
45,01/26/2025,Y,,13.72
45,03/01/2025,N,Minor,1.67
34,2025-01-16,Y,Major,9.17
90,2025-01-08,N,Major,6.68
18,2025-01-09,Y,,7.24
1,2025-01-14,Y,Minor,16.73
53,2025-02-07,Y,Major,3.51
20,01/03/2025,Y,Major,3.1
19,2025-01-06,N,Major,0.2
84,2025-01-06,Y,Major,4.3
27,2025-01-01,Y,Minor,1.18
99,01/09/2025,Y,Minor,7.93
90,2025-01-25,Y,Minor,7.24
6,02/24/2025,N,Major,6.22
24,2025-01-29,Y,Minor,2.32
19,2025-01-07,Y,Major,2.67
32,2025-03-28,N,Major,3.61
96,01/15/2025,Y,Minor,14.2
88,2025-01-11,N,Minor,7.28
33,01/23/2025,N,Minor,6.27
84,2025-01-17,N,Minor,7.03
59,2025-04-01,Y,Major,3.28
39,2025-01-06,N,Minor,3.76
96,02/08/2025,Y,Minor,0.17
39,01/25/2025,N,Minor,7.09
81,02/20/2025,N,,0.78
52,2025-01-27,N,Major,0.51
1,03/29/2025,Y,Minor,15.68
23,2025-01-12,N,Major,5.91
4,2025-02-01,Y,Major,17.48
69,2025-02-12,N,Major,4.79
82,2025-01-12,N,Minor,5.96
58,2025-01-29,Y,Major,24.86
48,2025-01-25,Y,Minor,1.16
31,2025-01-05,N,Minor,9.51
62,2025-01-01,Y,Major,3.34
80,2025-01-12,Y,Minor,1.15
12,2025-01-19,Y,Minor,12.34
74,2025-01-01,Y,Major,0.64
19,2025-01-09,N,Major,0.17
90,2025-01-21,Y,Minor,7.22
96,2025-01-02,Y,Minor,3.2
97,03/19/2025,N,Major,9.94
47,2025-01-15,Y,Major,6.45
40,2025-02-13,Y,Minor,0.22
63,2025-01-26,Y,Major,0.84
56,01/06/2025,Y,Minor,0.31
37,2025-01-08,Y,Minor,2.16
41,2025-05-20,N,Minor,7.61
26,2025-02-16,Y,Minor,3.22
26,01/01/2025,Y,Major,5.58
47,01/21/2025,N,Major,3.13
32,2025-01-21,Y,Major,9.24
11,2025-02-18,Y,,18.59
24,2025-01-11,Y,Minor,1.48
56,2025-01-01,N,Minor,0.22
7,2025-01-09,Y,Minor,6.57
68,01/03/2025,Y,Minor,1.21
2,01/15/2025,N,Major,6.81
48,2025-02-11,Y,Major,21.07
88,2025-03-01,Y,Major,5.34
94,03/07/2025,Y,Major,3.43
53,2025-01-14,N,Major,1.36
61,2025-01-14,N,Minor,8.05
63,02/13/2025,N,Minor,0.24
99,2025-01-10,N,Major,2.23
92,2025-02-18,N,,1.97
9,2025-01-09,Y,Minor,0.17
39,2025-02-22,N,Minor,4.93
43,01/03/2025,N,Minor,0.44
96,2025-02-03,Y,Minor,11.48
70,2025-01-15,Y,Minor,10.81
7,01/01/2025,Y,Minor,0.95
52,2025-01-23,Y,Major,1.57
44,2025-01-25,N,Major,6.19
47,2025-01-17,N,Major,3.16
48,2025-01-20,N,,2.55
18,2025-01-11,N,Minor,1.9
